0.589524494806708 0.24127970108244123 0.3504371289048184
0.39893026628535644 0.811226444846679 0.9853931889336001
0.007735139813898506 0.04795289558652971 0.3518119879135889
0.11785362873515526 0.5949707542170937 0.7342055876457297
0.20825124605359768 0.6153517262282434 0.4634741658830015
0.0137740437067434 0.3656027283444263 0.7391535744766293
0.4341485236168353 0.8528644249873255 0.5746199801320274
0.7949216797567542 0.6581672328589203 0.8232879779561395
0.2562097696210567 0.9506692910442901 0.40244998002823495
0.8338164384384924 0.5009111044765666 0.28634010927137077
0.11724812312152155 0.6827168152602774 0.5114488213396436
0.6362013276784716 0.35117750482282406 0.05759455082236731
0.12254686850617313 0.3291831298457991 0.6932945487437906
0.6057448927304486 0.22457053281957517 0.6324927390993424
0.9423194420819642 0.3515319035567315 0.01619845617297544
0.560277138545137 0.12986811013862687 0.0468853287705594
0.01620897916500208 0.7218028933758135 0.8575621027447546
0.0068258818157691525 0.6755979654588853 0.052567906112253815
0.6471438255112344 0.6039993604314056 0.24862741120440257
0.5969543679743136 0.648231986709551 0.8745207505159014
